People,PPV,Haversine 
3895,0,6.061685903
3896,70,5.987932515
3897,19,2.38372592
3898,31,7.284471814
3899,44,4.098459353
3900,19,2.181630248
3901,58,2.094584963
3902,44,2.062357983
3903,39,2.275584774
3904,58,2.642216169
3905,44,3.315723072
3906,0,4.178239319
3907,0,6.811409512
3908,40,6.906917001
3909,31,5.379670184
3910,0,5.261656717
3911,44,5.23859267
3912,58,1.017521052
3913,97,1.806366265
3914,44,8.818820464
3915,19,2.254356581
3916,40,5.064250876
3917,70,5.648075623
3918,40,2.27012136
3919,31,4.271926136
3920,97,2.427558764
3921,40,7.311351338
3922,44,4.693831417
3923,0,3.452492655
3924,19,1.391904609
3925,44,3.759603464
3926,19,3.179150946
3927,2,3.107393545
3928,19,1.660933925
3929,40,3.338905054
3930,0,7.759770456
3931,97,1.82174832
3932,31,5.219771098
3933,40,3.075705886
3934,0,5.046512797
3935,0,2.106246559
3936,44,4.33607059
3937,19,2.691139148
3938,19,0.287441766
3939,0,5.12584041
3940,40,1.197157444
3941,2,1.387724668
3942,70,0.966894875
3943,0,2.318823846
3944,70,1.438208973
3945,15,3.1012789
3946,0,3.911179428
3947,44,6.77141897
3948,44,4.590910122
3949,70,4.124404902
3950,70,5.535194571
3951,0,2.169669727
3952,97,5.286940956
3953,40,6.972152914
3954,44,4.139228958
3955,0,4.122438189
3956,44,3.404518421
3957,19,3.707624559
3958,40,5.231037209
3959,44,2.204196633
3960,0,6.331869117
3961,40,2.882919738
3962,19,1.924009924
3963,44,6.061080103
3964,40,1.490756878
3965,0,4.239929773
3966,19,2.727845763
3967,44,5.811915408
3968,44,5.718466168
3969,31,5.012362573
3970,5,0.970171107
3971,0,5.464973902
3972,15,1.695877952
3973,92,2.229056051
3974,2,6.385413696
3975,19,2.323923807
3976,19,7.628712967
3977,5,2.387247115
3978,0,1.949520014
3979,97,5.901880261
3980,44,1.737167069
3981,44,6.089778542
3982,19,1.080751015
3983,31,4.319564217
3984,40,7.618846807
3985,44,5.233645672
3986,19,2.835161323
3987,40,4.017796614
3988,92,3.328935758
3989,0,4.268622406
3990,58,6.01342324
3991,0,7.410757271
3992,70,0.736893304
3993,40,6.83813401
3994,44,3.878032633
3995,19,3.886578135
3996,0,5.283922799
3997,40,6.474226267
3998,31,6.359085027
3999,40,3.964335734
4000,70,7.257277873
4001,40,7.390560317
4002,31,2.704851385
4003,0,2.182420884
4004,0,3.497610968
4005,40,3.296106167
4006,44,2.432850942
4007,19,0.79097813
4008,70,2.73994712
4009,44,5.98557658
4010,58,6.520678966
4011,44,5.632578383
4012,44,1.283759037
4013,40,8.063032289
4014,31,3.666447185
4015,40,2.98162943
4016,44,4.366614212
4017,0,6.260858729
4018,44,1.591958961
4019,97,4.055716954
4020,0,5.362715643
4021,40,3.120432473
4022,44,3.486061373
4023,70,8.128382237
4024,2,1.051562835
4025,44,4.88582886
4026,97,5.265101984
4027,44,2.014855085
4028,0,1.874211958
4029,39,1.244009966
4030,71,2.271531425
4031,40,3.965682689
4032,40,1.571097366
4033,40,4.80573589
4034,92,1.281019932
4035,97,5.144601065
4036,40,3.717494206
4037,58,7.942357999
4038,44,4.916181345
4039,31,3.295228282
4040,40,2.341027342
4041,0,4.158067622
4042,70,7.535746673
4043,92,3.895759432
4044,58,5.592439019
4045,58,5.023622035
4046,0,3.804533458
4047,0,5.385290844
4048,0,4.597462608
4049,19,6.327230985
4050,0,5.780540454
4051,0,1.686882003
4052,5,0.677895607
4053,0,5.91464552
4054,44,4.376569446
4055,58,5.019728029
4056,40,6.588956411
4057,31,3.948959598
4058,0,4.325730232
4059,58,5.909526293
4060,58,3.872307616
4061,0,4.10691684
4062,44,3.741674766
4063,31,4.898101371
4064,0,7.525633849
4065,0,1.86324611
4066,58,4.703984163
4067,0,4.48761003
4068,44,4.975963646
4069,19,1.136630712
4070,44,3.907644434
4071,70,2.987732808
4072,58,2.348332755
4073,44,4.44716569
4074,0,5.357624453
4075,40,3.256354171
4076,19,0.709570454
4077,44,3.452252469
4078,0,1.680165063
4079,19,0.915838211
4080,40,1.962942931
4081,5,1.619891915
4082,92,4.540086661
4083,44,4.085848342
4084,40,3.630134245
4085,31,5.448127971
4086,40,2.983162808
4087,40,7.758247077
4088,58,3.387982071
4089,44,4.011798552
4090,15,3.391214763
4091,92,2.323807602
4092,39,1.225005193
4093,40,2.398314361
4094,0,1.322248467
4095,0,1.834203385
4096,44,3.085842936
4097,92,3.165825901
4098,44,2.750463377
4099,58,5.279067131
4100,2,1.078719334
4101,97,4.52295954
4102,70,3.355175539
4103,2,5.353452642
4104,2,1.214685049
4105,40,3.924368528
4106,31,5.625761837
4107,31,2.496489381
4108,19,2.874821615
4109,70,8.29136522
4110,44,0.423434538
4111,58,2.050820001
4112,92,1.545343401
4113,0,7.539438813
4114,0,5.455400547
4115,58,2.907411532
4116,40,7.356778006
4117,0,5.205084283
4118,0,2.876727453
4119,31,5.562142362
4120,0,5.497940301
4121,2,2.307662703
4122,19,2.41929089
4123,2,3.257052588
4124,40,0.646500419
4125,0,3.468545233
4126,0,4.593503491
4127,58,5.036391196
4128,40,2.49680736
4129,40,4.296438453
4130,40,7.073980925
4131,44,2.891252387
4132,0,5.563714782
4133,71,1.889121233
4134,97,4.603309875
4135,58,6.55992784
4136,58,2.177423661
4137,70,2.175808353
4138,31,3.408564634
4139,44,4.251610408
4140,19,3.946245116
4141,19,7.323662043
4142,97,5.744470898
4143,58,3.304930412
4144,31,3.314828311
4145,0,2.981169574
4146,44,5.981080891
4147,44,6.894953367
4148,31,2.62179739
4149,0,4.709979122
4150,44,3.308089258
4151,40,6.753039201
4152,0,5.315366878
4153,31,5.806278136
4154,44,4.053597938
4155,58,5.362873485
4156,2,4.035486915
4157,40,3.375330533
4158,40,5.259948658
4159,70,0.516036673
4160,58,5.751879385
4161,39,2.640163971
4162,2,3.396866571
4163,19,5.902734077
4164,0,4.6679087
4165,0,3.591796105
4166,44,3.64824051
4167,31,2.921019168
4168,40,7.175441418
4169,0,3.800196013
4170,97,2.528987815
4171,15,2.027953045
4172,40,2.360963838
4173,39,2.941535708
4174,0,3.215622655
4175,92,3.579586416
4176,71,2.393227196
4177,40,8.068248267
4178,58,4.603456982
4179,70,4.812991785
4180,58,3.809112264
4181,92,2.117413053
4182,31,4.983484971
4183,44,7.165916925
4184,40,7.822498066
4185,2,2.060620905
4186,70,2.26869182
4187,44,1.459625888
4188,44,3.318358996
4189,19,2.007682219
4190,0,3.275551103
4191,44,3.55088372
4192,40,3.295770505
4193,19,2.760060401
4194,58,5.466323885
4195,92,3.429895416
4196,0,5.26505919
4197,58,2.979170997
4198,19,6.7359128
4199,44,2.006702215
4200,0,7.006326932
4201,0,4.880050933
4202,0,5.873866662
4203,19,2.96782311
4204,0,4.843065137
4205,40,5.503743688
4206,40,2.808071891
4207,0,1.352776679
4208,40,1.314957596
4209,70,1.717085843
4210,70,1.321002777
4211,19,7.903008107
4212,0,3.718527639
4213,40,2.497266735
4214,0,2.839180741
4215,0,3.874414816
4216,44,4.052740497
4217,0,5.668234772
4218,97,1.219623451
4219,19,3.100736877
4220,40,1.371105468
4221,70,2.846796678
4222,58,3.524840862
4223,44,4.784333086
4224,44,4.700159121
4225,39,1.553137761
4226,40,3.56880725
4227,40,2.098223516
4228,44,0.965161142
4229,2,3.252242257
4230,70,3.047379205
4231,44,5.803129189
4232,40,2.714861014
4233,40,3.245823079
4234,58,1.815775147
4235,44,3.812849923
4236,0,1.569843705
4237,0,3.705819091
4238,44,5.114072087
4239,40,5.733072887
4240,92,2.996080064
4241,40,3.041572405
4242,5,1.541225148
4243,0,4.69603967
4244,40,4.327249704
4245,40,3.114859125
4246,44,5.300260197
4247,97,3.714815078
4248,44,4.432779042
4249,0,7.046723914
4250,58,4.882156088
4251,44,5.795490761
4252,40,2.589455289
4253,5,1.108069041
4254,40,1.888086484
4255,2,4.288144398
4256,15,3.3459958
4257,31,6.556452687
4258,70,6.413947676
4259,92,4.345789789
4260,19,7.236100045
4261,58,7.245180686
4262,31,7.590469339
4263,31,2.042128609
4264,44,4.275436807
4265,44,5.927086045
4266,70,1.086992694
4267,40,3.537395187
4268,40,2.154948008
4269,40,1.47889403
4270,44,3.146993946
4271,44,0.672464962
4272,40,6.546374106
4273,58,6.073537502
4274,19,1.094521164
4275,2,0.666921614
4276,71,0.648416539
4277,40,3.11192647
4278,0,1.538912862
4279,0,4.176895182
4280,44,4.061089871
4281,70,6.586002855
4282,40,3.138359084
4283,97,3.442096789
4284,31,2.645302736
4285,0,1.987353477
4286,40,0.248418805
4287,44,3.982518657
4288,40,8.230522301
4289,92,3.038977219
4290,0,4.918131045
4291,15,3.294124805
4292,40,2.077640442
4293,40,7.082844002
4294,40,3.298565463
4295,0,4.648202885
4296,0,2.794037313
4297,0,7.193581454
4298,44,1.801967021
4299,0,6.937003564
4300,97,2.760750054
4301,58,3.096198206
4302,44,3.684438854
4303,40,2.398397442
4304,44,3.099336038
4305,40,5.422259383
4306,58,5.307135401
4307,58,4.675619025
4308,2,1.396775139
4309,40,3.696461145
4310,0,5.407205208
4311,58,6.004102957
4312,0,3.602568055
4313,40,2.631668908
4314,70,8.161275805
4315,2,2.11418573
4316,58,1.910913729
4317,2,0.583511448
4318,58,5.746575123
4319,0,5.757001737
4320,58,1.342261441
4321,58,1.973074573
4322,44,3.568697461
4323,31,6.786937057
4324,0,4.611592906
4325,70,5.116859316
4326,0,4.135375938
4327,0,6.536726453
4328,70,3.816757742
4329,19,2.192232983
4330,19,0.29597695
4331,0,4.303524376
4332,58,5.785540318
4333,70,2.465640477
4334,44,5.610545951
4335,44,2.117593026
4336,44,1.08484498
4337,40,6.428626849
4338,2,0.94679754
4339,70,2.35073325
4340,58,4.316700858
4341,0,3.990509824
4342,19,4.217264036
4343,31,4.521459074
4344,0,5.74553516
4345,31,5.680152161
4346,2,1.002509338
4347,0,5.720051235
4348,44,2.437100634
4349,0,6.966529685
4350,40,1.147945064
4351,44,3.281112745
4352,19,3.664527842
4353,44,7.447901649
4354,0,5.774656148
4355,44,7.089644554
4356,19,5.713525058
4357,97,2.853057138
4358,0,5.303281226
4359,40,3.149744925
4360,58,2.970106526
4361,70,2.029084989
4362,0,6.525812209
4363,19,1.693948578
4364,70,1.90823389
4365,92,1.409463381
4366,40,5.951654345
4367,92,1.939022745
4368,31,1.937436572
4369,19,5.585822954
4370,0,0.635503863
4371,40,8.595633868
4372,44,4.662561658
4373,44,3.239605935
4374,40,5.686187748
4375,15,1.83402164
4376,44,1.575655918
4377,40,2.309093451
4378,19,1.505224309
4379,40,5.725240186
4380,92,3.548525625
4381,19,3.541346925
4382,58,2.476116254
4383,44,5.266879669
4384,44,4.440663115
4385,0,4.969948775
4386,44,2.326999453
4387,71,1.931446626
4388,19,2.789926359
4389,19,2.342787853
4390,44,6.321543121
4391,19,0.445739977
4392,40,2.608389863
4393,70,2.828018868
4394,19,4.173445622
4395,40,3.401878937
4396,40,3.405738692
4397,19,2.827835916
4398,97,3.119572715
4399,0,3.800849203
4400,40,0.815831159
4401,0,5.950153061
4402,0,5.791690597
4403,19,2.717660334
4404,97,1.82845475
4405,44,8.340985353
4406,71,2.155154975
4407,40,3.266861107
4408,0,4.117973847
4409,44,0.534111482
4410,44,3.640821459
4411,19,4.567101876
4412,40,6.344108481
4413,2,1.889093821
4414,0,6.542200105
4415,0,7.361929779
4416,58,5.857992997
4417,0,0.351707134
4418,0,3.191300407
4419,0,5.687361426
4420,44,5.024554255
4421,58,2.944728428
4422,0,3.495840375
4423,0,5.821635437
4424,44,4.21313314
4425,0,2.116668568
4426,44,2.667922021
4427,97,4.518775915
4428,0,4.766623348
4429,40,3.864776344
4430,19,2.691072595
4431,70,4.479234274
4432,19,1.862055952
4433,40,3.457292496
4434,19,3.282865318
4435,39,3.127827163
4436,40,8.507318953
4437,0,1.601734811
4438,19,2.13790531
4439,15,2.353260385
4440,44,1.97372634
4441,40,3.117217063
4442,44,2.336967369
4443,40,6.627913991
4444,19,2.845700612
4445,44,4.541606219
4446,58,4.972877557
4447,44,3.53893072
4448,44,2.267298746
4449,44,5.002693656
4450,40,3.852461863
4451,44,2.557992908
4452,0,3.911002047
4453,19,2.129623075
4454,44,3.227439684
4455,44,5.080880861
4456,40,5.346097887
4457,31,5.013295747
4458,71,1.329286652
4459,70,0.591337038
4460,0,0.621520965
4461,0,0.377364807
4462,0,2.221815045
4463,0,2.273976714
4464,58,4.925636891
4465,31,2.906835125
4466,0,5.745907984
4467,58,7.283599689
4468,15,2.928653948
4469,0,5.143810864
4470,31,2.542022503
4471,97,2.675777414
4472,70,1.986687333
4473,70,5.559577505
4474,31,1.966653996
4475,0,1.439900881
4476,0,5.56892553
4477,0,6.377733481
4478,44,3.040142685
4479,44,8.544383951
4480,44,3.499957533
4481,44,6.595757591
4482,44,3.965736617
4483,19,7.789944251
4484,2,3.933203476
4485,58,4.243541997
4486,44,7.295074157
4487,97,3.387827092
4488,0,7.176579536
4489,97,5.885887393
4490,0,3.767080989
4491,0,4.068138602
4492,44,3.722100586
4493,31,4.643248676
4494,70,2.344771925
4495,40,5.298814346
4496,19,1.562864141
4497,58,2.640526518
4498,19,2.709182148
4499,92,2.363591952
4500,31,5.563463109
4501,40,2.585471627
4502,0,2.511300569
4503,58,3.383283138
4504,31,4.219436081
4505,44,5.048516343
4506,58,5.340918765
4507,15,3.172169238
4508,40,1.355842969
4509,70,2.850830553
4510,58,6.071464552
4511,31,3.700884884
4512,0,4.136882645
4513,15,1.685749483
4514,58,4.918104042
4515,40,4.472722854
4516,44,6.56127257
4517,40,2.952215969
4518,58,5.109539479
4519,0,4.895324783
4520,58,5.165983097
4521,0,6.297551831
4522,58,4.362919146
4523,19,0.291544249
4524,40,5.083214166
4525,70,1.448007147
4526,40,4.286290658
4527,31,6.677066534
4528,0,3.47109629
4529,58,5.690190191
4530,40,4.516124683
4531,19,3.825233583
4532,40,8.510806932
4533,44,2.826823842
4534,31,4.190351054
4535,19,2.107526108
4536,39,2.809165579
4537,40,2.0568015
4538,0,4.449834657
4539,0,8.436135585
4540,97,1.179525713
4541,44,2.91762755
4542,70,3.21973028
4543,0,6.940568464
4544,97,5.575036978
4545,39,1.225384757
4546,44,6.073932792
4547,58,4.856975292
4548,40,1.597320356
4549,44,2.575804944
4550,58,3.658449813
4551,44,3.173248574
4552,19,2.294679309
4553,40,3.090044853
4554,44,3.132696058
4555,0,4.72605716
4556,19,4.612724822
4557,44,4.372663681
4558,0,5.136669029
4559,5,1.805816612
4560,92,0.958194095
4561,19,1.071059784
4562,92,1.480731134
4563,2,2.239485384
4564,19,3.748270942
4565,31,2.922446403
4566,58,1.794859156
4567,44,6.265990129
4568,44,4.953775257
4569,40,1.856522739
4570,0,2.320769228
4571,40,7.648978323
4572,5,1.095442447
4573,44,1.00031428
4574,70,2.167197118
4575,0,3.260892462
4576,40,4.269552224
4577,40,2.996024201
4578,0,1.938076055
4579,40,0.516246775
4580,19,0.932297203
4581,44,3.152006672
4582,58,2.485944601
4583,0,5.012286739
4584,19,4.491791656
4585,40,2.228092173
4586,40,0.368846198
4587,58,4.057013653
4588,40,2.560716709
4589,44,5.993593926
4590,0,5.598176084
4591,0,3.964048292
4592,0,4.928152691
4593,44,1.397749036
4594,40,7.064813315
4595,19,5.100562447
4596,44,5.737638161
4597,58,6.609499196
4598,31,5.461042967
4599,71,1.343397237
4600,44,3.383101493
4601,97,5.357873692
4602,31,2.31818918
4603,0,1.393327511
4604,44,5.641957109
4605,2,2.059502903
4606,44,3.247448414
4607,0,5.783555584
4608,70,3.53374981
4609,44,1.044683494
4610,70,0.236429128
4611,44,6.089289865
4612,0,3.751076051
4613,40,4.242326186
4614,19,4.216105944
4615,19,3.039590788
4616,71,3.02571938
4617,0,2.741761188
4618,2,1.945648316
4619,31,6.333086016
4620,44,5.314480959
4621,58,3.683513982
4622,0,1.460182843
4623,0,3.803975116
4624,71,3.000836645
4625,70,2.302981305
4626,0,4.853860324
4627,19,0.811262905
4628,44,4.161719195
4629,40,1.059942434
4630,40,4.981992871
4631,2,3.089067946
4632,19,2.389752209
4633,44,1.546402234
4634,0,4.176097321
4635,40,5.281244835
4636,19,3.390648946
4637,40,2.939665105
4638,15,3.122276955
4639,92,2.288343792
4640,44,5.416661691
4641,40,2.05189956
4642,19,1.261932875
4643,0,3.680180472
4644,0,5.183057148
4645,70,7.355766117
4646,40,6.270228857
4647,70,8.247078549
4648,15,2.451056602
4649,92,1.130840597
4650,2,2.604325392
4651,19,2.770806646
4652,40,4.437580482
4653,44,2.495719006
4654,0,4.210666211
4655,40,1.989033068
4656,19,6.149641871
4657,0,4.690768612
4658,58,3.681227317
4659,92,2.242270561
4660,40,1.281804344
4661,58,5.869035093
4662,5,1.493070859
4663,40,7.594860276
4664,44,2.057522827
4665,70,2.353868835
4666,31,3.261867847
4667,97,3.37781218
4668,40,3.34937797
4669,70,3.381724125
4670,19,1.480607579
4671,19,2.637511993
4672,19,1.665336746
4673,0,5.903682775
4674,70,1.753491287
4675,40,3.183310027
4676,0,4.12873041
4677,0,4.289044637
4678,92,2.397897675
4679,70,1.485103241
4680,0,6.987560535
4681,40,2.604230569
4682,0,4.876400625
4683,2,1.01959281
4684,97,0.243364628
4685,44,2.561730775
4686,97,0.9768
4687,40,1.822798603
4688,15,1.906505392
4689,0,3.954347749
4690,44,5.79890614
4691,19,1.619408428
4692,0,6.372505205
4693,44,4.331067207
4694,40,3.188240227
4695,58,1.960023863
4696,2,2.336635842
4697,71,2.054597704
4698,40,2.483249797
4699,40,1.887488261
4700,58,5.612964833
4701,0,6.058063665
4702,0,1.750864914
4703,19,1.564363475
4704,44,1.568858371
4705,44,7.879309864
4706,40,2.383367663
4707,58,5.072381853
4708,70,7.93025376
4709,2,4.663373755
4710,40,3.646220295
4711,44,2.040090205
4712,19,2.604150591
4713,19,2.459050191
4714,58,4.273279611
4715,92,1.511054529
4716,40,3.326830525
4717,19,2.071158865
4718,40,2.892974425
4719,0,7.679640506
4720,44,4.412908475
4721,15,3.156661012
4722,58,4.305507042
4723,0,3.014466701
4724,44,0.604195055
4725,31,5.045084293
4726,40,1.816273013
4727,58,2.129600692
4728,0,5.974076168
4729,31,4.908024273
4730,19,2.88104321
4731,0,4.14620665
4732,19,3.209902576
4733,44,6.005565514
4734,97,2.735324586
4735,19,2.172120993
4736,40,2.910507433
4737,58,3.140245981
4738,0,1.247256736
4739,0,4.964041125
4740,44,3.460963573
4741,44,4.83437538
4742,0,5.589705783
4743,0,4.020404047
4744,44,4.803617124
4745,40,3.351999155
4746,58,2.431137998
4747,0,3.74826535
4748,40,0.811523966
4749,44,2.803776158
4750,44,4.835501272
4751,0,5.522664326
4752,0,4.874222346
4753,31,7.559111949
4754,58,6.689909908
4755,97,2.846990961
4756,0,4.109864208
4757,31,5.434785192
4758,44,5.512168724
4759,31,2.767239145
4760,2,6.437897895
4761,92,1.09375614
4762,44,4.493945017
4763,44,3.427944236
4764,40,5.492954804
4765,97,1.783529104
4766,2,1.973313727
4767,0,5.114418558
4768,0,1.559026183
4769,40,1.715809838
4770,31,3.130124538
4771,40,1.821924542
4772,2,5.084776023
4773,0,0.340984844
4774,19,1.523504485
4775,0,1.976292725
4776,97,1.716853833
4777,92,4.468866494
4778,39,2.394282035
4779,40,2.761506891
4780,19,4.805305707
4781,40,2.518938281
4782,40,1.060040574
4783,40,2.287801369
4784,0,2.173373448
4785,0,2.60874013
4786,58,3.336529295
4787,0,6.431234601
4788,40,8.146780894
4789,58,1.04344688
4790,40,2.556162439
4791,19,1.692719231
4792,92,2.020244761
4793,0,4.352147494
4794,31,2.152854147
4795,44,7.25040954
4796,19,1.02578361
4797,40,0.349179444
4798,5,2.540993567
4799,31,2.079193481
4800,19,2.051619085
4801,97,4.995088059
4802,0,3.190832339
4803,40,7.144870997
